version,variable,from_bucket,to_bucket,protein,beta,se,z,p,n,strata,strata_same_sign,q
cell,sex,female,male,BACE1,0.05354625346901054,0.05294173852586177,1.0114184943672273,0.3118161730993134,1305.0,6.0,4.0,0.481533988826422
cell,sex,female,male,BIN1,0.07193716523427508,0.02992497862239752,2.4039170133419345,0.016220455006652226,1313.0,6.0,6.0,0.07209091114067656
cell,sex,female,male,CLU,-0.07943230603316166,0.04639900418280366,-1.7119398881970136,0.0869077468278261,1313.0,6.0,4.0,0.22563329836106782
cell,sex,female,male,COPA,-0.0390559211026767,0.05599165910118819,-0.6975310560470229,0.48547051094767624,1313.0,6.0,5.0,0.6472940145969017
cell,sex,female,male,COPB1,-0.007973581995772822,0.055000451433991196,-0.14497302818218352,0.8847321671806136,1313.0,6.0,5.0,0.9374192700555871
cell,sex,female,male,COPB2,-0.15271099968906407,0.049439560873130686,-3.08884215377526,0.00200938167053699,1313.0,6.0,6.0,0.014613684876632654
cell,sex,female,male,COPE,-0.12123505473665584,0.056922227054401905,-2.1298368143746145,0.033185088160811685,1313.0,6.0,5.0,0.12641938346975878
cell,sex,female,male,COPG1,-0.02095812356348056,0.058111174608822334,-0.3606556519389084,0.718356881032942,1313.0,6.0,4.0,0.8707356133732631
cell,sex,female,male,COPG2,-0.17302453760890701,0.055691383527990766,-3.1068457389273516,0.001890950449640524,1313.0,6.0,5.0,0.014613684876632654
cell,sex,female,male,COPZ1,-0.08413497767613423,0.0575609494472746,-1.4616676494052838,0.14383230642908004,1313.0,6.0,5.0,0.32875955755218295
cell,sex,female,male,ECE1,-0.06426099782194629,0.05201065659848314,-1.2355352157546196,0.21663137858223047,1297.0,6.0,5.0,0.42269537284337655
cell,sex,female,male,EIF2S1,-0.32077441660658346,0.05648582629326546,-5.67884791029122,1.3560498403840486e-08,1313.0,6.0,6.0,5.424199361536195e-07
cell,sex,female,male,GGA1,-0.21802390910519484,0.043735791189681066,-4.985022636486224,6.195455908985518e-07,1313.0,6.0,5.0,1.6521215757294714e-05
cell,sex,female,male,GGA2,0.09607840720314859,0.04911528817785639,1.9561812781232037,0.05044380316317404,1313.0,6.0,5.0,0.16814601054391345
cell,sex,female,male,GGA3,-0.15784192829559182,0.038670084483625904,-4.081758041217285,4.4696315940255776e-05,1313.0,6.0,6.0,0.0005108150393172089
cell,sex,female,male,GORASP1,0.14559119233861786,0.07051428255982142,2.064705008025917,0.0389509204506431,928.0,6.0,6.0,0.13548146243701947
cell,sex,female,male,HSPA5,-0.04937460761393132,0.05079088133294662,-0.9721155907941177,0.33099304672831176,1313.0,6.0,5.0,0.49036006922712855
cell,sex,female,male,HSPA9,-0.10237794106195162,0.04649070574206603,-2.2021163032015956,0.027657094147209172,1313.0,6.0,4.0,0.11062837658883669
cell,sex,female,male,IDE,-0.2526328685188993,0.05659210170881406,-4.4641011888687725,8.04055609862722e-06,1313.0,6.0,6.0,0.00011316948296484181
cell,sex,female,male,ITPR1,0.04028674697371446,0.043624657337659384,0.923485694383588,0.35575415207738204,1313.0,6.0,3.0,0.5082202172534028
cell,sex,female,male,ITPR2,0.04655652561597906,0.0360269548473596,1.29226924155071,0.19626391999029658,1313.0,6.0,5.0,0.39252783998059315
cell,sex,female,male,LRP1,-0.006839522922797627,0.03817476520783374,-0.17916345747148452,0.8578093561279729,1313.0,6.0,3.0,0.927361466084295
cell,sex,female,male,MAP2K3,0.0025335784216759328,0.05870959869293376,0.04315441559952057,0.9655784422925124,1239.0,6.0,3.0,0.9860742523540086
cell,sex,female,male,MAPK14,0.012814040763675422,0.0450644498695229,0.2843492109806396,0.7761427769016336,1271.0,6.0,3.0,0.9131091492960396
cell,sex,female,male,MAPKAPK2,-0.001493148637081209,0.0450099956118218,-0.03317371212293645,0.9735360612677451,1235.0,6.0,2.0,0.9860742523540086
cell,sex,female,male,MFN2,-0.08843584362354834,0.03586024735800473,-2.466124752031519,0.013658375531202338,1313.0,6.0,5.0,0.06427470838212865
cell,sex,female,male,MIA3,-0.011635860221562589,0.04854926835706687,-0.23967117559803278,0.8105851822620974,1313.0,6.0,5.0,0.9133354166333492
cell,sex,female,male,NCSTN,0.10266535898706212,0.05739673187890479,1.7886969453881931,0.07366363517363426,1297.0,6.0,4.0,0.20321002806519797
cell,sex,female,male,OSBP,0.04257900372618962,0.05087207774738054,0.8369818102894777,0.4026027925493031,1313.0,6.0,4.0,0.5553141966197284
cell,sex,female,male,PICALM,-0.024873479726281955,0.047342378771831485,-0.5253956470197811,0.5993081789422847,1313.0,6.0,3.0,0.7491352236778559
cell,sex,female,male,PLCG2,-0.0016258843746037289,0.05137477442137847,-0.03164752337923946,0.9747531441760112,1245.0,6.0,3.0,0.9860742523540086
cell,sex,female,male,PLG,-0.05182828049500494,0.05730496410015028,-0.9044291591287992,0.3657678822365268,1313.0,6.0,3.0,0.5133584312091605
cell,sex,female,male,PREB,0.15453761759061335,0.05362323250217219,2.8819153635386168,0.003952658889033596,1313.0,6.0,4.0,0.024324054701745205
cell,sex,female,male,PSEN1,0.1155196629385572,0.059966632883158545,1.9263990219967906,0.05405456946519685,1313.0,6.0,6.0,0.1729746222886299
cell,sex,female,male,RAB1A,0.030241064437916066,0.03167645911944646,0.9546857596640532,0.3397366333854983,1313.0,6.0,3.0,0.49416237583345207
cell,sex,female,male,RAB1B,-0.013327028778631697,0.04668202849168341,-0.2854852115307277,0.7752724326953346,1313.0,6.0,4.0,0.9131091492960396
cell,sex,female,male,RTN3,0.04193291004259798,0.03770301370812513,1.11218987339363,0.26605652101357724,1203.0,6.0,5.0,0.472989370690804
cell,sex,female,male,RTN4,0.028582347546125642,0.042771725748643484,0.6682533156154481,0.503971907776174,1243.0,6.0,3.0,0.6609467642966217
cell,sex,female,male,SAR1A,-0.024029669976724524,0.056294921119075664,-0.4268532489084884,0.6694862190943065,1313.0,6.0,4.0,0.8239830388853002
cell,sex,female,male,SAR1B,-0.10367228568406639,0.04533602825179466,-2.2867527148226188,0.022210260885679428,1313.0,6.0,5.0,0.09351688793970285
cell,sex,female,male,SEC13,0.0009534573885886389,0.05462617331787324,0.01745422259473327,0.9860742523540087,1313.0,6.0,2.0,0.9860742523540086
cell,sex,female,male,SEC16A,0.13503983818483845,0.04903975284007878,2.7536810518847936,0.005892916581332544,1313.0,6.0,6.0,0.03367380903618596
cell,sex,female,male,SEC23A,-0.008766173127074605,0.04067315345405983,-0.21552725526866176,0.8293562647072098,1313.0,6.0,3.0,0.9215069607857888
cell,sex,female,male,SEC23B,-0.047505270460471045,0.047673009534087825,-0.9964814666567916,0.31901626759750457,1313.0,6.0,5.0,0.481533988826422
cell,sex,female,male,SEC24A,0.08801410170694147,0.054075675428744814,1.6276098450756684,0.1036076402482577,1313.0,6.0,4.0,0.24378268293707694
cell,sex,female,male,SEC24B,0.07017625407799508,0.04937528498111013,1.4212830185150918,0.1552344982591149,1313.0,6.0,4.0,0.3356421583980863
cell,sex,female,male,SEC24C,-0.08091737472963233,0.04734509173855114,-1.7090974324534822,0.08743290311491378,1313.0,6.0,5.0,0.22563329836106782
cell,sex,female,male,SEC24D,0.0718372439697642,0.05397201620107581,1.331009086303733,0.18318602117982496,1305.0,6.0,4.0,0.38565478143121046
cell,sex,female,male,SEC31A,0.0064672317584839505,0.0469966661248379,0.13761043690428917,0.8905483065528077,1313.0,6.0,3.0,0.9374192700555871
cell,sex,female,male,SIGMAR1,-0.01753612977274712,0.06892361215748022,-0.2544284784825216,0.7991645520268812,1071.0,6.0,4.0,0.9133309166021499
cell,sex,female,male,SNX4,0.24485970557014156,0.038502922005872964,6.359509689492979,2.0239876390386412e-10,1313.0,6.0,6.0,1.619190111230913e-08
cell,sex,female,male,SNX6,0.10714406554265513,0.042444650761314096,2.524324352323589,0.011592091814805045,1313.0,6.0,5.0,0.05796045907402522
cell,sex,female,male,SORL1,0.08250081788737117,0.057650001402710725,1.4310635885516552,0.15241199155867674,1313.0,6.0,4.0,0.3356421583980863
cell,sex,female,male,SORT1,-0.10467845532403772,0.0411393173981729,-2.544486927454143,0.010943840805840967,1313.0,6.0,4.0,0.05796045907402522
cell,sex,female,male,SREBF2,0.1370252223624122,0.07595276885440994,1.804084622972324,0.07121804193738476,809.0,5.0,3.0,0.20321002806519797
cell,sex,female,male,SYK,0.05413746918652831,0.046598963029254155,1.1617741182897479,0.24532722978342092,1227.0,6.0,6.0,0.4460495086971289
cell,sex,female,male,TMED10,-0.015148245676788564,0.059380253506306525,-0.2551057764544527,0.7986414027766024,1313.0,6.0,4.0,0.9133309166021499
cell,sex,female,male,TMED2,-0.058676799870378764,0.05847381783664452,-1.0034713319780368,0.31563350221200415,1313.0,6.0,4.0,0.481533988826422
cell,sex,female,male,TMED9,-0.05770706641146036,0.05604095780003022,-1.0297301951436177,0.3031366770019851,1313.0,6.0,3.0,0.481533988826422
cell,sex,female,male,VDAC1,-0.03835008728907962,0.03588754799726052,-1.0686182096365868,0.28524173983711965,1313.0,6.0,4.0,0.481533988826422
cell,sex,female,male,VLDLR,0.2548173717858443,0.05723020729717701,4.452497794786314,8.487711222363135e-06,1281.0,6.0,6.0,0.00011316948296484181
cell,sex,female,male,VPS26A,-0.10286326669504958,0.04973536704977878,-2.068211673035338,0.03862012308108543,1313.0,6.0,6.0,0.13548146243701947
cell,sex,female,male,VPS29,-0.12778355557250326,0.03677228582403153,-3.4749962562564924,0.000510860480577579,1313.0,6.0,6.0,0.004540982049578479
cell,sex,female,male,VPS35,-0.22907819315877842,0.04749362397042373,-4.82334625172918,1.4116959263393676e-06,1313.0,6.0,6.0,2.823391852678735e-05
cell,apoe_genotype,33,23,ABCA7,-0.01172347026237311,0.09715670922594301,-0.1206655758081469,0.9039559262382894,1025.0,5.0,3.0,0.9642196546541753
cell,apoe_genotype,33,24,ABCA7,-0.053577114658866144,0.18991878743784604,-0.2821053955833628,0.777862696115414,823.0,3.0,1.0,0.9567423826899882
cell,apoe_genotype,33,34,ABCA7,0.0015567462400751363,0.07061193297572607,0.022046503678213872,0.9824108599690173,1072.0,6.0,3.0,0.9867160697189771
cell,apoe_genotype,33,23,ADAM10,-0.06124739940640599,0.0362746335037399,-1.6884360637328402,0.09132755253853332,1245.0,5.0,3.0,0.7787059770028173
cell,apoe_genotype,33,24,ADAM10,-0.049313781406880405,0.07530119867569218,-0.6548870705135174,0.5125404653544707,970.0,3.0,2.0,0.9021047540956824
cell,apoe_genotype,33,34,ADAM10,-0.009254874772850287,0.02626082887632649,-0.3524212741507689,0.7245223496563316,1292.0,6.0,3.0,0.9152425126297073
cell,apoe_genotype,33,23,ADAM17,0.022501248481930605,0.07519899856301797,0.29922271455615457,0.7647701190898184,1213.0,5.0,3.0,0.9619523331553526
cell,apoe_genotype,33,24,ADAM17,-0.2948195130115186,0.15759387481000542,-1.870754896831821,0.06137906185224592,938.0,3.0,3.0,0.41429337470571864
cell,apoe_genotype,33,34,ADAM17,-0.02414040438495822,0.05416608037679449,-0.44567382792018134,0.6558328725527474,1260.0,6.0,2.0,0.8839400141564674
cell,apoe_genotype,33,23,AP1G1,-0.05140904921608275,0.0625577090993002,-0.8217859949839154,0.41119870588173546,1245.0,5.0,3.0,0.9053559828145361
cell,apoe_genotype,33,24,AP1G1,-0.10336242370309423,0.12401065055062524,-0.8334963428072517,0.4045648595568958,970.0,3.0,2.0,0.8571159713573042
cell,apoe_genotype,33,34,AP1G1,-0.07901172318469296,0.04264302022564134,-1.8528641443924518,0.06390183348001922,1292.0,6.0,4.0,0.4201371514210847
cell,apoe_genotype,33,23,AP2A1,-0.027107265467741302,0.040029637093038375,-0.677179895604289,0.49829182187790033,1245.0,5.0,3.0,0.9053559828145361
cell,apoe_genotype,33,24,AP2A1,-0.050527214326289614,0.07860926627872807,-0.6427641004450191,0.5203771807131874,970.0,3.0,2.0,0.9021047540956824
cell,apoe_genotype,33,34,AP2A1,-0.08063963287280461,0.026975954702960478,-2.9893152535563385,0.002796034789433466,1292.0,6.0,4.0,0.11184139157733863
cell,apoe_genotype,33,23,AP2B1,-0.03841873144390717,0.05031888254868478,-0.7635052588208032,0.445162127277284,1245.0,5.0,4.0,0.9053559828145361
cell,apoe_genotype,33,24,AP2B1,0.009349294535471198,0.10007293283938254,0.0934248079895575,0.9255660827787159,970.0,3.0,2.0,0.9871580863393036
cell,apoe_genotype,33,34,AP2B1,-0.0748642948362365,0.034022962299298055,-2.2004049552669627,0.02777817657590574,1292.0,6.0,4.0,0.3240521825624432
cell,apoe_genotype,33,23,AP3B2,0.004346860187457272,0.035713212295831624,0.12171574350271003,0.9031241444326485,1090.0,5.0,3.0,0.9642196546541753
cell,apoe_genotype,33,24,AP3B2,-0.016777737962144934,0.06847736612956729,-0.24501143823784732,0.8064475748143746,815.0,3.0,2.0,0.9567423826899882
cell,apoe_genotype,33,34,AP3B2,-0.01037782532901427,0.024670411474899803,-0.4206587855080118,0.6740042607943064,1137.0,6.0,2.0,0.8839400141564674
cell,apoe_genotype,33,23,AP4B1,-0.1330088000711147,0.09590429642369873,-1.3868909426486045,0.16547502011309867,1016.0,5.0,3.0,0.7787059770028173
cell,apoe_genotype,33,34,AP4B1,-0.07595006931699545,0.06759700110595289,-1.1235715797206713,0.2611948184717854,1063.0,6.0,5.0,0.6786637940337278
cell,apoe_genotype,33,23,AP4E1,-0.030441120857048764,0.09766539846082813,-0.31168787858125785,0.755277740870538,1114.0,5.0,3.0,0.9619523331553526
cell,apoe_genotype,33,24,AP4E1,-0.3535308282060663,0.19986134694747182,-1.768880444396196,0.07691382830339188,907.0,3.0,3.0,0.4733158664824116
cell,apoe_genotype,33,34,AP4E1,-0.09716191938654022,0.0723113018910729,-1.3436615970889498,0.1790578410018394,1159.0,6.0,5.0,0.5195781776618528
cell,apoe_genotype,33,23,AP4M1,0.01718133489731296,0.12046584059581404,0.14262412325631485,0.8865870446461949,836.0,4.0,2.0,0.9642196546541753
cell,apoe_genotype,33,24,AP4M1,0.04543780541589393,0.22420893948898654,0.2026583129087317,0.8394021084595947,759.0,3.0,1.0,0.9567423826899882
cell,apoe_genotype,33,34,AP4M1,-0.0014164389830780583,0.08507290829070543,-0.01664970684013644,0.9867160697189772,893.0,5.0,3.0,0.9867160697189771
cell,apoe_genotype,33,23,AP4S1,0.06335607234437586,0.09524142335470502,0.6652155135105507,0.5059126593478167,1174.0,5.0,3.0,0.9053559828145361
cell,apoe_genotype,33,24,AP4S1,-0.4317105121944334,0.20524372629756765,-2.103404181858053,0.035430453209821,916.0,3.0,3.0,0.40862256540404646
cell,apoe_genotype,33,34,AP4S1,-0.013688219829484793,0.06897410504934669,-0.1984544753381247,0.842689499727048,1221.0,6.0,4.0,0.9621509742185935
cell,apoe_genotype,33,23,APBA1,-0.08700049633919563,0.06219056296361236,-1.3989340535492425,0.16183275962395471,1245.0,5.0,2.0,0.7787059770028173
cell,apoe_genotype,33,24,APBA1,-0.4306694038163168,0.13026700946472727,-3.3060512065637786,0.0009462079396298604,970.0,3.0,3.0,0.07569663517038883
cell,apoe_genotype,33,34,APBA1,0.03969207404707683,0.044957968358497406,0.8828707233959053,0.37730612329019064,1292.0,6.0,4.0,0.686011133254892
cell,apoe_genotype,33,23,APBA2,-0.010349594803818437,0.07514759673055159,-0.13772356341517925,0.8904588959474568,1245.0,5.0,3.0,0.9642196546541753
cell,apoe_genotype,33,24,APBA2,-0.25110858777826284,0.16009771270579917,-1.568470801576711,0.11677129899490332,970.0,3.0,2.0,0.5906294726743173
cell,apoe_genotype,33,34,APBA2,-0.03035081910694996,0.05409634338585126,-0.5610512135814364,0.5747626249075286,1292.0,6.0,5.0,0.8435638576627252
cell,apoe_genotype,33,23,APOE,-0.014479987717447138,0.08077406031082313,-0.17926531935781526,0.8577293768489772,1245.0,5.0,3.0,0.9642196546541753
cell,apoe_genotype,33,24,APOE,-0.05006967547912198,0.17605560949334315,-0.2843969335780532,0.7761062086781965,970.0,3.0,2.0,0.9567423826899882
cell,apoe_genotype,33,34,APOE,0.046421153215719727,0.05924512369689501,0.7835438652000422,0.43330780518103806,1292.0,6.0,3.0,0.7535787916191966
cell,apoe_genotype,33,23,APP,-0.02659358532140521,0.0681288009824724,-0.3903427762987783,0.6962830961001476,1157.0,5.0,3.0,0.9337294487817854
cell,apoe_genotype,33,24,APP,0.11810323695079565,0.14288372310328426,0.8265688658282239,0.4084814701607059,882.0,3.0,2.0,0.8571159713573042
cell,apoe_genotype,33,34,APP,0.17086090817830718,0.047951353719624716,3.5632134428851407,0.0003663425676613531,1204.0,6.0,5.0,0.02930740541290825
cell,apoe_genotype,33,23,ARF6,0.05744298577273449,0.07087034777610249,0.8105362478848211,0.41763204075734195,1245.0,5.0,3.0,0.9053559828145361
cell,apoe_genotype,33,24,ARF6,-0.15514091166332836,0.13857627786797655,-1.119534411301862,0.2629122189907205,970.0,3.0,2.0,0.8153617676850118
cell,apoe_genotype,33,34,ARF6,0.026632482123039196,0.049942706367488474,0.5332606913023904,0.5938531342968121,1292.0,6.0,4.0,0.8483616204240173
cell,apoe_genotype,33,23,BACE1,0.0029396126877972847,0.08312682473635893,0.03536298537951401,0.9717902996275315,1237.0,5.0,3.0,0.9840914426607914
cell,apoe_genotype,33,24,BACE1,0.16061515119356468,0.17297857810243772,0.9285262542651297,0.35313465556682033,970.0,3.0,2.0,0.8571159713573042
cell,apoe_genotype,33,34,BACE1,0.057131030088435904,0.05978564666187036,0.9555977609734964,0.33927549315746386,1284.0,6.0,3.0,0.6786637940337278
cell,apoe_genotype,33,23,BIN1,-0.051936757757743486,0.046722516423390176,-1.1116001819573007,0.26631009427610075,1245.0,5.0,2.0,0.9053559828145361
cell,apoe_genotype,33,24,BIN1,-0.1747963675282817,0.09240287077573212,-1.8916768068009928,0.05853405536955077,970.0,3.0,2.0,0.41429337470571864
cell,apoe_genotype,33,34,BIN1,-0.06299259273964913,0.033235469265104255,-1.8953423596094223,0.05804705968518932,1292.0,6.0,5.0,0.4201371514210847
cell,apoe_genotype,33,23,CLU,0.02504751840389555,0.07046104819720232,0.3554803546747417,0.7222297598342451,1245.0,5.0,2.0,0.9471865702744198
cell,apoe_genotype,33,24,CLU,-0.1191774676724707,0.14789227520463946,-0.8058397066889673,0.42033527992937914,970.0,3.0,3.0,0.8571159713573042
cell,apoe_genotype,33,34,CLU,0.11010762666966846,0.05118732195482988,2.1510722277448435,0.03147049917913815,1292.0,6.0,4.0,0.3240521825624432
cell,apoe_genotype,33,23,COPA,-0.15476933083535718,0.08537010447347534,-1.812921886296207,0.06984387006480185,1245.0,5.0,4.0,0.7787059770028173
cell,apoe_genotype,33,24,COPA,0.14521328022494312,0.18342846226781434,0.7916616561552197,0.4285579856786521,970.0,3.0,3.0,0.8571159713573042
cell,apoe_genotype,33,34,COPA,0.08999717661522622,0.06269627284886808,1.4354469974980502,0.15115976170653453,1292.0,6.0,5.0,0.4837112374609105
cell,apoe_genotype,33,23,COPB1,0.011683473041021727,0.08312039951045846,0.14056083837219377,0.888216887456759,1245.0,5.0,2.0,0.9642196546541753
cell,apoe_genotype,33,24,COPB1,0.12126230464481062,0.17879435421099787,0.6782222245211791,0.49763080320350894,970.0,3.0,3.0,0.9021047540956824
cell,apoe_genotype,33,34,COPB1,0.09452484981537679,0.06180953217592953,1.5292924325382222,0.12619196479517927,1292.0,6.0,5.0,0.45315707171809655
cell,apoe_genotype,33,23,COPB2,-0.044715803361041154,0.07597781616116726,-0.5885376234845728,0.556171488052546,1245.0,5.0,4.0,0.910672721747176
cell,apoe_genotype,33,24,COPB2,-0.021383780793815543,0.1620267546485938,-0.131976850614536,0.8950026020976306,970.0,3.0,2.0,0.9724882140653279
cell,apoe_genotype,33,34,COPB2,0.11783461203148225,0.05507895979130681,2.1393761334265475,0.032405218256244324,1292.0,6.0,4.0,0.3240521825624432
cell,apoe_genotype,33,23,COPE,0.13200760508583717,0.0862179510724607,1.5310918833468123,0.12574668555151142,1245.0,5.0,2.0,0.7787059770028173
cell,apoe_genotype,33,24,COPE,0.21802586967930615,0.19018973280601584,1.1463598295376007,0.25164629673444827,970.0,3.0,3.0,0.8153617676850118
cell,apoe_genotype,33,34,COPE,0.06006551529782886,0.06352546272801539,0.9455344789065085,0.3443860768690098,1292.0,6.0,3.0,0.6786637940337278
cell,apoe_genotype,33,23,COPG1,-0.043061169972237544,0.08877313597797819,-0.485069829941793,0.6276268123661141,1245.0,5.0,3.0,0.910672721747176
cell,apoe_genotype,33,24,COPG1,0.17985455795169733,0.1915555254821206,0.938916053186284,0.3477738464075688,970.0,3.0,3.0,0.8571159713573042
cell,apoe_genotype,33,34,COPG1,0.10557849321123422,0.06525053318553924,1.6180479768804774,0.10565225862496821,1292.0,6.0,4.0,0.434947262892533
cell,apoe_genotype,33,23,COPG2,0.07121738835090859,0.08907762038322252,0.799498101145079,0.42400164725882994,1245.0,5.0,4.0,0.9053559828145361
cell,apoe_genotype,33,24,COPG2,-0.1383507628030108,0.19400706737839366,-0.7131222829793611,0.47577009193118913,970.0,3.0,2.0,0.9021047540956824
cell,apoe_genotype,33,34,COPG2,-0.06542867089458265,0.06304355770339382,-1.0378327822552509,0.29934791180947795,1292.0,6.0,5.0,0.6786637940337278
cell,apoe_genotype,33,23,COPZ1,0.04753693740404004,0.08672624534672824,0.5481263164799671,0.5836051717338229,1245.0,5.0,3.0,0.910672721747176
cell,apoe_genotype,33,24,COPZ1,-0.023850711276778874,0.18894973480217336,-0.12622781027848543,0.8995515980104283,970.0,3.0,2.0,0.9724882140653279
cell,apoe_genotype,33,34,COPZ1,0.1121276211143599,0.0648968808460744,1.7277813610227228,0.08402743028421694,1292.0,6.0,3.0,0.4201371514210847
cell,apoe_genotype,33,23,ECE1,0.01696023313185513,0.08009939405395694,0.21173984313077693,0.8323100024592265,1229.0,5.0,3.0,0.9642196546541753
cell,apoe_genotype,33,24,ECE1,-0.08736961185462679,0.16553827309588995,-0.5277910070018487,0.5976443995883896,954.0,3.0,2.0,0.9021047540956824
cell,apoe_genotype,33,34,ECE1,0.06400701951540953,0.05831283348020604,1.0976489341259048,0.2723578163261613,1276.0,6.0,4.0,0.6786637940337278
cell,apoe_genotype,33,23,EIF2S1,-0.049272953779719186,0.08518062797446241,-0.5784525772044258,0.5629586056653457,1245.0,5.0,2.0,0.910672721747176
cell,apoe_genotype,33,24,EIF2S1,-0.10159315167039455,0.1884949814902326,-0.5389700609915649,0.5899075128813889,970.0,3.0,2.0,0.9021047540956824
cell,apoe_genotype,33,34,EIF2S1,0.1369963228712006,0.06338017672826217,2.161501118221273,0.03065665066972913,1292.0,6.0,3.0,0.3240521825624432
cell,apoe_genotype,33,23,GGA1,0.11520217461609736,0.07002261592173357,1.6452138084195878,0.099925726912437,1245.0,5.0,3.0,0.7787059770028173
cell,apoe_genotype,33,24,GGA1,-0.1575733013880732,0.1413633959509948,-1.114668336368332,0.2649925744976288,970.0,3.0,3.0,0.8153617676850118
cell,apoe_genotype,33,34,GGA1,-0.07446448743104352,0.049216833151349906,-1.5129881925164281,0.13028265811895276,1292.0,6.0,5.0,0.45315707171809655
cell,apoe_genotype,33,23,GGA2,-0.10520044967584595,0.07499860282695049,-1.4026987931839516,0.16070667735013722,1245.0,5.0,3.0,0.7787059770028173
cell,apoe_genotype,33,24,GGA2,0.19197125627455275,0.1557421065117465,1.232622702840312,0.21771656267817296,970.0,3.0,3.0,0.7916965915569926
cell,apoe_genotype,33,34,GGA2,-0.07878794146527512,0.054758491512888086,-1.4388260028443518,0.15019982710086147,1292.0,6.0,5.0,0.4837112374609105
cell,apoe_genotype,33,23,GGA3,0.0374278523215849,0.06191843863303801,0.6044702215991345,0.5455310614708688,1245.0,5.0,4.0,0.910672721747176
cell,apoe_genotype,33,24,GGA3,-0.11525520968104604,0.12574047799595753,-0.9166118303188844,0.3593460828784819,970.0,3.0,2.0,0.8571159713573042
cell,apoe_genotype,33,34,GGA3,-0.03326091308331869,0.04360063249065467,-0.7628539125079851,0.44555052449435617,1292.0,6.0,4.0,0.7583838714797552
cell,apoe_genotype,33,23,GORASP1,0.04729161595797632,0.1029205299650324,0.4594964286915721,0.6458777160595992,871.0,5.0,3.0,0.910672721747176
cell,apoe_genotype,33,24,GORASP1,0.015186715325605707,0.2067784633359696,0.07344437655932586,0.9414525055342859,736.0,3.0,2.0,0.9871580863393036
cell,apoe_genotype,33,34,GORASP1,0.048281175354476485,0.07897481372724208,0.6113490247818346,0.5409685418005266,916.0,6.0,4.0,0.8165562895102287
cell,apoe_genotype,33,23,HSPA5,0.11559344132272079,0.07671309624438132,1.506827999152585,0.1318547507365444,1245.0,5.0,4.0,0.7787059770028173
cell,apoe_genotype,33,24,HSPA5,-0.05620199567786594,0.16327235104765878,-0.3442223702741974,0.7306790600758651,970.0,3.0,2.0,0.9567423826899882
cell,apoe_genotype,33,34,HSPA5,0.1286714301854732,0.05648662431852397,2.277909712924326,0.02273195746634942,1292.0,6.0,4.0,0.3240521825624432
cell,apoe_genotype,33,23,HSPA9,0.04888306550067299,0.07149250560921523,0.6837509062540406,0.4941324721401812,1245.0,5.0,2.0,0.9053559828145361
cell,apoe_genotype,33,24,HSPA9,0.00393176173390286,0.15075218952031869,0.02608095939709671,0.9791927640968675,970.0,3.0,2.0,0.9915876092120177
cell,apoe_genotype,33,34,HSPA9,0.054016734420347975,0.05185712532734002,1.0416453684884335,0.2975761263288903,1292.0,6.0,4.0,0.6786637940337278
cell,apoe_genotype,33,23,IDE,0.014205123788360337,0.0868386282173614,0.16358070227461685,0.8700612374042017,1245.0,5.0,2.0,0.9642196546541753
cell,apoe_genotype,33,24,IDE,-0.253018724645769,0.191933018907641,-1.3182657475289477,0.18741470290888418,970.0,3.0,3.0,0.7139607729862254
cell,apoe_genotype,33,34,IDE,0.04683882864574981,0.06410062231907551,0.7307078613464753,0.46495761275090797,1292.0,6.0,3.0,0.7662028245773186
cell,apoe_genotype,33,23,ITPR1,-0.09770660543349304,0.07690688373672674,-1.2704533155701565,0.20392320214083604,1245.0,5.0,4.0,0.8156928085633443
cell,apoe_genotype,33,24,ITPR1,0.030110595032134386,0.15207114779910627,0.19800333901544567,0.8430424512966048,970.0,3.0,2.0,0.9567423826899882
cell,apoe_genotype,33,34,ITPR1,0.02796545063159427,0.05052862948009516,0.5534575332705344,0.5799501521431236,1292.0,6.0,4.0,0.8435638576627252
cell,apoe_genotype,33,23,ITPR2,-0.1645850624016018,0.054855677905568806,-3.000328656678465,0.0026968843858048023,1245.0,5.0,5.0,0.21575075086438417
cell,apoe_genotype,33,24,ITPR2,-0.03199841221312707,0.11362282890979361,-0.28161956994162635,0.7782352326849972,970.0,3.0,2.0,0.9567423826899882
cell,apoe_genotype,33,34,ITPR2,0.032162359065020595,0.03928401015481984,0.8187137448103557,0.4129497527908067,1292.0,6.0,3.0,0.7341328938503231
cell,apoe_genotype,33,23,LRP1,-0.07416711962705207,0.05974615600767859,-1.2413705681336233,0.21446888654768537,1245.0,5.0,5.0,0.817024329705468
cell,apoe_genotype,33,24,LRP1,0.1747243126495644,0.12071716153402033,1.4473858598830942,0.1477888838129375,970.0,3.0,3.0,0.6568394836130556
cell,apoe_genotype,33,34,LRP1,0.0749605561811235,0.04269752351681415,1.7556183592616157,0.07915359525861727,1292.0,6.0,3.0,0.4201371514210847
cell,apoe_genotype,33,23,MAP2K3,0.026444634834900463,0.09027073415996043,0.29294804214221154,0.769561866524282,1173.0,5.0,3.0,0.9619523331553526
cell,apoe_genotype,33,24,MAP2K3,-0.06807928560504024,0.19237199913763015,-0.3538939445981105,0.7234183652718227,916.0,3.0,2.0,0.9567423826899882
cell,apoe_genotype,33,34,MAP2K3,0.06011356315907095,0.06580938220237083,0.9134497414702264,0.3610060548992523,1220.0,6.0,2.0,0.6794920184214909
