version,variable,cohort,protein,from_bucket,to_bucket,beta,se,n,p
cell,apoe_genotype,Diverse,AP4B1,33,34,-0.10067302619247598,0.09625095983549557,397,0.2955873090076324
cell,apoe_genotype,Diverse,AP4B1,33,44,-0.33725359668800275,0.2248189195308701,397,0.13358534963421057
cell,apoe_genotype,Diverse,AP4E1,33,23,-0.06298822478157079,0.15330322129689916,397,0.681165324990557
cell,apoe_genotype,Diverse,AP4E1,33,24,-0.49865944388353406,0.30750370912312713,397,0.10488105953408518
cell,apoe_genotype,Diverse,AP4E1,33,34,0.06848043841111763,0.11240021422883766,397,0.5423551589669435
cell,apoe_genotype,Diverse,AP4E1,33,44,-0.08929276809571914,0.26253966465534007,397,0.7337725360890612
cell,apoe_genotype,Diverse,AP4M1,33,23,0.11630191079730791,0.19795924492229583,360,0.5568650525991131
cell,apoe_genotype,Diverse,AP4M1,33,24,0.6537237109476808,0.38101986631106105,360,0.08621315538645874
cell,apoe_genotype,Diverse,AP4M1,33,34,0.1677217491683164,0.14906295955666246,360,0.26051535755348
cell,apoe_genotype,Diverse,AP4M1,33,44,0.029710825495258473,0.3272606904900972,360,0.9276623031876834
cell,apoe_genotype,Diverse,AP4S1,33,23,0.04375311426561394,0.1633603151185095,397,0.7888286644902112
cell,apoe_genotype,Diverse,AP4S1,33,24,-0.441166155606084,0.3276767598064856,397,0.1781910942415208
cell,apoe_genotype,Diverse,AP4S1,33,34,-0.0654675595777396,0.11977396339409012,397,0.5846586684020033
cell,apoe_genotype,Diverse,AP4S1,33,44,0.3382850661479438,0.2797629559664815,397,0.2265919216164901
cell,apoe_genotype,Diverse,APBA1,33,23,-0.26404947569438847,0.09108483876013322,397,0.003744266272002808
cell,apoe_genotype,Diverse,APBA1,33,24,-0.400037474990162,0.18270278684737248,397,0.02855665493403737
cell,apoe_genotype,Diverse,APBA1,33,34,0.0598038463456994,0.0667823891959222,397,0.3705181310161224
cell,apoe_genotype,Diverse,APBA1,33,44,-0.07071887375876723,0.15598747906907023,397,0.6502877334218284
cell,apoe_genotype,Diverse,APBA2,33,23,-0.05217086732885648,0.11263191605347171,397,0.6432225191935211
cell,apoe_genotype,Diverse,APBA2,33,24,-0.2796782755995694,0.22592305405644983,397,0.2157398027239471
cell,apoe_genotype,Diverse,APBA2,33,34,-0.010769757550548941,0.08258046625710891,397,0.896237850157478
cell,apoe_genotype,Diverse,APBA2,33,44,-0.2600380399611212,0.19288795903967737,397,0.17761658104690004
cell,apoe_genotype,Diverse,APOE,33,23,0.1276083236938488,0.1253716091324889,397,0.3087536768413389
cell,apoe_genotype,Diverse,APOE,33,24,-0.09069853610359341,0.25147700420666275,397,0.7183511335996904
cell,apoe_genotype,Diverse,APOE,33,34,0.10755587628454893,0.09192106731674324,397,0.24196495092776582
cell,apoe_genotype,Diverse,APOE,33,44,0.4513257842903931,0.21470533978668443,397,0.03554709106146755
cell,apoe_genotype,Diverse,APP,33,23,0.005139622642059194,0.10794976582494115,397,0.9620260707653339
cell,apoe_genotype,Diverse,APP,33,24,0.18950674490102443,0.21653134950018055,397,0.3814688422056889
cell,apoe_genotype,Diverse,APP,33,34,0.24776842604277835,0.07914756586345566,397,0.0017453173788809875
cell,apoe_genotype,Diverse,APP,33,44,0.630429776793185,0.1848695355488645,397,0.0006493111299276691
cell,apoe_genotype,Diverse,ARF6,33,23,-0.012686006769496723,0.10644709439657431,397,0.9051354153863014
cell,apoe_genotype,Diverse,ARF6,33,24,-0.3435898070529068,0.21351721167641458,397,0.10757475608023706
cell,apoe_genotype,Diverse,ARF6,33,34,0.04865909344417818,0.07804582391025247,397,0.5329768585955805
cell,apoe_genotype,Diverse,ARF6,33,44,-0.3671989002917608,0.18229613331013042,397,0.04397816169023675
cell,apoe_genotype,Diverse,BACE1,33,23,0.1425718528905392,0.13491882425840854,397,0.290637929626683
cell,apoe_genotype,Diverse,BACE1,33,24,0.2270658675032749,0.2706273132359231,397,0.40144950399941803
cell,apoe_genotype,Diverse,BACE1,33,34,0.17381197442665786,0.0989209791017924,397,0.07890434567536388
cell,apoe_genotype,Diverse,BACE1,33,44,0.2593639264428389,0.23105543756249697,397,0.26164218728845023
cell,apoe_genotype,Diverse,BIN1,33,23,-0.1440254678587304,0.06518594873100926,397,0.0271429584635581
cell,apoe_genotype,Diverse,BIN1,33,24,-0.23710789960167197,0.13075342349574487,397,0.06977057221700059
cell,apoe_genotype,Diverse,BIN1,33,34,-0.09006870701196382,0.047793611511173575,397,0.05949272051729218
cell,apoe_genotype,Diverse,BIN1,33,44,0.046953184287725935,0.11163429558296908,397,0.6740485050346419
cell,apoe_genotype,Diverse,CLU,33,23,0.10263939122134662,0.10281717417760923,397,0.31814802285743293
cell,apoe_genotype,Diverse,CLU,33,24,-0.05438730756918594,0.20623612572329522,397,0.7920004790942969
cell,apoe_genotype,Diverse,CLU,33,34,0.1421402530951322,0.07538440683894976,397,0.05935707913510188
cell,apoe_genotype,Diverse,CLU,33,44,0.5391706261197087,0.17607970792160527,397,0.002198027213378472
cell,apoe_genotype,Diverse,COPA,33,23,-0.07348873103669222,0.13802128975098257,397,0.5944178983812533
cell,apoe_genotype,Diverse,COPA,33,24,0.26885828914518445,0.2768504026030108,397,0.33148254338412075
cell,apoe_genotype,Diverse,COPA,33,34,0.05374334119774915,0.10119567224295964,397,0.5953609902381876
cell,apoe_genotype,Diverse,COPA,33,44,-0.06250565787043572,0.23636856955760155,397,0.7914397408554356
cell,apoe_genotype,Diverse,COPB1,33,23,-0.09985363196568861,0.12489227112699973,397,0.42399005268651235
cell,apoe_genotype,Diverse,COPB1,33,24,0.1496181564979694,0.25051552268419597,397,0.5503464487406827
cell,apoe_genotype,Diverse,COPB1,33,34,0.03707441050314212,0.09156962203040668,397,0.6855681130065525
cell,apoe_genotype,Diverse,COPB1,33,44,0.033850567676833955,0.21388444875678256,397,0.8742474508292806
cell,apoe_genotype,Diverse,COPB2,33,23,-0.02640402307286239,0.1114287014379481,397,0.8126886714630561
cell,apoe_genotype,Diverse,COPB2,33,24,0.056320454534113065,0.2235095825454493,397,0.8010547593573936
cell,apoe_genotype,Diverse,COPB2,33,34,0.1638323405954355,0.08169828270346913,397,0.044927356846569115
cell,apoe_genotype,Diverse,COPB2,33,44,0.08255364403771479,0.19082739202095703,397,0.6652988621256215
cell,apoe_genotype,Diverse,COPE,33,23,0.19969834732312586,0.13875940688972885,397,0.15010242072129987
cell,apoe_genotype,Diverse,COPE,33,24,0.2910265767279299,0.2783309569971827,397,0.2957395625824837
cell,apoe_genotype,Diverse,COPE,33,34,0.14297383275772108,0.10173685150729084,397,0.15992322044055318
cell,apoe_genotype,Diverse,COPE,33,44,0.4367520591676698,0.23763263318551128,397,0.0660727743430954
cell,apoe_genotype,Diverse,COPG1,33,23,-0.11734363180860433,0.15016345720773155,397,0.434544145101726
cell,apoe_genotype,Diverse,COPG1,33,24,0.05480676350142913,0.3012058042583572,397,0.8556157967663637
cell,apoe_genotype,Diverse,COPG1,33,34,0.042099399671880935,0.11009817417211258,397,0.7021791199750121
cell,apoe_genotype,Diverse,COPG1,33,44,-0.021808084746105922,0.2571626568919447,397,0.9324182559432383
cell,apoe_genotype,Diverse,COPG2,33,23,0.016661628031865702,0.17214624019643482,397,0.9228950410442166
cell,apoe_genotype,Diverse,COPG2,33,24,-0.13887559229407012,0.34530003299464385,397,0.6875455394763998
cell,apoe_genotype,Diverse,COPG2,33,34,-0.2996147478298027,0.12621570579586766,397,0.01760460885617706
cell,apoe_genotype,Diverse,COPG2,33,44,0.12484523869479991,0.2948093053134284,397,0.671946586818075
cell,apoe_genotype,Diverse,COPZ1,33,23,0.02839022847004462,0.14122277659557156,397,0.8406739331135682
cell,apoe_genotype,Diverse,COPZ1,33,24,0.19268250473290238,0.28327211423497584,397,0.4963760161676224
cell,apoe_genotype,Diverse,COPZ1,33,34,0.2111154617169817,0.10354296673643736,397,0.04145836341805154
cell,apoe_genotype,Diverse,COPZ1,33,44,-0.1468733493276913,0.24185128071961337,397,0.5436598863080795
cell,apoe_genotype,Diverse,ECE1,33,23,0.0016939739631270483,0.12197082451862878,397,0.9889190531633971
cell,apoe_genotype,Diverse,ECE1,33,24,-0.09066860015890929,0.24465553056870465,397,0.7109377336132856
cell,apoe_genotype,Diverse,ECE1,33,34,0.04187672846587361,0.08942764991878968,397,0.6395879784357779
cell,apoe_genotype,Diverse,ECE1,33,44,0.541385865312779,0.20888132092697154,397,0.009546561636695226
cell,apoe_genotype,Diverse,EIF2S1,33,23,-0.06691799492785953,0.1399357990271495,397,0.6325043236978682
cell,apoe_genotype,Diverse,EIF2S1,33,24,0.10135955820339553,0.2806906265630266,397,0.7180189063377247
cell,apoe_genotype,Diverse,EIF2S1,33,34,0.18409661065891658,0.10259936911875785,397,0.07276131368057753
cell,apoe_genotype,Diverse,EIF2S1,33,44,0.18115226481395963,0.23964726532858577,397,0.4497019057284487
cell,apoe_genotype,Diverse,GGA1,33,23,-0.056111470204485175,0.11162546517117095,397,0.6151919104799789
cell,apoe_genotype,Diverse,GGA1,33,24,-0.012843996286447343,0.22390426164791752,397,0.9542554095774872
cell,apoe_genotype,Diverse,GGA1,33,34,-0.030950559270361857,0.0818425476809407,397,0.7053028304718385
cell,apoe_genotype,Diverse,GGA1,33,44,0.0503973039253809,0.19116436005137183,397,0.7920624445513275
cell,apoe_genotype,Diverse,GGA2,33,23,-0.12849795998194255,0.10672655493345727,397,0.228592519781756
cell,apoe_genotype,Diverse,GGA2,33,24,0.1984775481075313,0.21407776840130308,397,0.3538599469429444
cell,apoe_genotype,Diverse,GGA2,33,34,-0.025951784504051868,0.07825072126301792,397,0.7401542083827096
cell,apoe_genotype,Diverse,GGA2,33,44,-0.06814774290749534,0.18277472387735377,397,0.7092593251245163
cell,apoe_genotype,Diverse,GGA3,33,23,-0.09722803030482652,0.09660179951677879,397,0.3141834777434851
cell,apoe_genotype,Diverse,GGA3,33,24,-0.30542390629828897,0.19376899851209475,397,0.11497352309360895
cell,apoe_genotype,Diverse,GGA3,33,34,-0.08628517388266765,0.07082736336993584,397,0.22313038713187572
cell,apoe_genotype,Diverse,GGA3,33,44,-0.020271414835431347,0.1654355585987317,397,0.9024764362206873
cell,apoe_genotype,Diverse,GORASP1,33,23,0.05818766567689629,0.14996338553990893,299,0.6980067953537517
cell,apoe_genotype,Diverse,GORASP1,33,24,0.024915504591025775,0.32239908179968474,299,0.9383995585212417
cell,apoe_genotype,Diverse,GORASP1,33,34,0.010835319172190447,0.11739068541293879,299,0.9264586128876608
cell,apoe_genotype,Diverse,GORASP1,33,44,-0.20353502264537712,0.263982611496377,299,0.44069698660687073
cell,apoe_genotype,Diverse,HSPA5,33,23,0.14582505984262534,0.10681606897462566,397,0.17219089708632174
cell,apoe_genotype,Diverse,HSPA5,33,24,0.25591563759947994,0.21425732039926515,397,0.23230932140235738
cell,apoe_genotype,Diverse,HSPA5,33,34,0.1826349722799969,0.07831635196091649,397,0.019699858565245656
cell,apoe_genotype,Diverse,HSPA5,33,44,0.3734321426497669,0.18292802128461946,397,0.041209520867338735
cell,apoe_genotype,Diverse,HSPA9,33,23,-0.048154501356381316,0.10142514649096278,397,0.6349447012441363
cell,apoe_genotype,Diverse,HSPA9,33,24,0.10895953335105273,0.20344392296835856,397,0.5922521260893967
cell,apoe_genotype,Diverse,HSPA9,33,34,0.10237069170907534,0.0743637876447287,397,0.16862970439578506
cell,apoe_genotype,Diverse,HSPA9,33,44,-0.19174077712145216,0.17369578879093467,397,0.2696415245712407
cell,apoe_genotype,Diverse,IDE,33,23,0.15830484783135737,0.1705196360178502,397,0.35321709379294175
cell,apoe_genotype,Diverse,IDE,33,24,-0.10762577451275611,0.3420373043059801,397,0.7530191156343128
cell,apoe_genotype,Diverse,IDE,33,34,0.22700953361784842,0.1250230977306767,397,0.06941014946478966
cell,apoe_genotype,Diverse,IDE,33,44,-0.03997956339179083,0.29202366185492906,397,0.8911057134843667
cell,apoe_genotype,Diverse,ITPR1,33,23,-0.08794666444116453,0.1682707979786128,397,0.6012181207178895
cell,apoe_genotype,Diverse,ITPR1,33,24,0.12333679462784086,0.33752646603113784,397,0.7148026165476336
cell,apoe_genotype,Diverse,ITPR1,33,34,0.13033575922873147,0.12337427472984293,397,0.290773752251578
cell,apoe_genotype,Diverse,ITPR1,33,44,-0.127769575906079,0.2881724108525635,397,0.6574916716153663
cell,apoe_genotype,Diverse,ITPR2,33,23,-0.01822449035467518,0.07921023637923091,397,0.8180315758472855
cell,apoe_genotype,Diverse,ITPR2,33,24,-0.04847081947930169,0.1588840813720451,397,0.7603125863163412
cell,apoe_genotype,Diverse,ITPR2,33,34,0.08980803584346952,0.05807606300000501,397,0.12201126898121821
cell,apoe_genotype,Diverse,ITPR2,33,44,-0.13959876427128856,0.13565161071207144,397,0.30343375409423723
cell,apoe_genotype,Diverse,LRP1,33,23,-0.044227208882187216,0.084482123091641,397,0.6006196193674049
cell,apoe_genotype,Diverse,LRP1,33,24,0.22661033210445278,0.16945871055745165,397,0.18113782747714602
cell,apoe_genotype,Diverse,LRP1,33,34,0.15484178944843682,0.06194135161463533,397,0.012425891480363521
cell,apoe_genotype,Diverse,LRP1,33,44,0.20891944817006644,0.144679988314761,397,0.1487359714268673
cell,apoe_genotype,Diverse,MAP2K3,33,23,0.2756629257908633,0.147835990430288,390,0.06222996125572444
cell,apoe_genotype,Diverse,MAP2K3,33,24,0.07201988627850164,0.2946134765843317,390,0.8068780583680377
cell,apoe_genotype,Diverse,MAP2K3,33,34,0.33912655159695887,0.10894165219939676,390,0.0018524677951322524
cell,apoe_genotype,Diverse,MAP2K3,33,44,0.039034732803833044,0.25705069888222554,390,0.8793003841484912
cell,apoe_genotype,Diverse,MAPK14,33,23,-0.06073111587728904,0.10378639714104419,395,0.558443586124511
cell,apoe_genotype,Diverse,MAPK14,33,24,-0.027497763709070814,0.20686352714040632,395,0.8942510536896292
cell,apoe_genotype,Diverse,MAPK14,33,34,-0.012624452299581599,0.07609123923204494,395,0.8682261766896497
cell,apoe_genotype,Diverse,MAPK14,33,44,0.3927493422612162,0.17669757342702758,395,0.026234643715745187
cell,apoe_genotype,Diverse,MAPKAPK2,33,23,0.0641868862508865,0.09675275599341336,393,0.5070670739649443
cell,apoe_genotype,Diverse,MAPKAPK2,33,24,0.31791775093926505,0.19371755903489435,393,0.10076823275557893
cell,apoe_genotype,Diverse,MAPKAPK2,33,34,0.08754978064150469,0.07109215099289026,393,0.21813698558481087
cell,apoe_genotype,Diverse,MAPKAPK2,33,44,0.19086017732813698,0.165709977654459,393,0.24941461555421696
cell,apoe_genotype,Diverse,MFN2,33,23,0.023917496732812776,0.07603767551200184,397,0.7531048864751142
cell,apoe_genotype,Diverse,MFN2,33,24,0.33352439981858506,0.15252039099529532,397,0.02876057112282321
cell,apoe_genotype,Diverse,MFN2,33,34,0.04842620615696197,0.055749976710924624,397,0.38504852051244176
cell,apoe_genotype,Diverse,MFN2,33,44,-0.026552297094918843,0.1302184367765553,397,0.8384270971390647
cell,apoe_genotype,Diverse,MIA3,33,23,0.08649730247240159,0.11298765872011397,397,0.44394621031292236
cell,apoe_genotype,Diverse,MIA3,33,24,0.21724288595700297,0.22663662151159147,397,0.33778470774755565
cell,apoe_genotype,Diverse,MIA3,33,34,0.08662359023172754,0.08284129281771645,397,0.29571935267529104
cell,apoe_genotype,Diverse,MIA3,33,44,0.11190625650256535,0.19349718668417007,397,0.5630377558717725
cell,apoe_genotype,Diverse,NCSTN,33,23,0.2316312647741199,0.17770071816849536,397,0.19240722934848498
cell,apoe_genotype,Diverse,NCSTN,33,24,0.4607681779406056,0.3564414986742426,397,0.19611847538409666
cell,apoe_genotype,Diverse,NCSTN,33,34,0.07952049523595384,0.13028818717432383,397,0.5416345559941272
cell,apoe_genotype,Diverse,NCSTN,33,44,0.2953141257327857,0.3043216350073756,397,0.33184647556180025
cell,apoe_genotype,Diverse,OSBP,33,23,-0.1452942068102899,0.11730397332804333,397,0.21548891302698958
cell,apoe_genotype,Diverse,OSBP,33,24,-0.017882078594947802,0.23529451363187576,397,0.9394201275831843
cell,apoe_genotype,Diverse,OSBP,33,34,-0.06899975118526935,0.08600596660934366,397,0.4223985111706041
cell,apoe_genotype,Diverse,OSBP,33,44,-0.31323383506848573,0.20088909782684639,397,0.11894015423661386
cell,apoe_genotype,Diverse,PICALM,33,23,-0.09026216759379047,0.10591669995650944,397,0.39410332775022694
cell,apoe_genotype,Diverse,PICALM,33,24,-0.2640092706322678,0.21245331845722146,397,0.21398962742853012
cell,apoe_genotype,Diverse,PICALM,33,34,-0.04641959298321252,0.07765694461479646,397,0.5500054312487326
cell,apoe_genotype,Diverse,PICALM,33,44,-0.11026194607507865,0.18138780550558933,397,0.543267332638402
cell,apoe_genotype,Diverse,PLCG2,33,23,-0.048509360138690165,0.12336573223021963,394,0.6941600707728524
cell,apoe_genotype,Diverse,PLCG2,33,24,-0.05446844429869972,0.24590704770027566,394,0.8247030313816659
cell,apoe_genotype,Diverse,PLCG2,33,34,-0.04296503482233733,0.09057075505967964,394,0.6352283224258142
cell,apoe_genotype,Diverse,PLCG2,33,44,-0.37269892715683495,0.2102767236477564,394,0.07632466183080777
cell,apoe_genotype,Diverse,PLG,33,23,0.184453576357461,0.14453424837050632,397,0.20188735061560192
cell,apoe_genotype,Diverse,PLG,33,24,0.26360385182274315,0.289914439457072,397,0.36321972818892456
cell,apoe_genotype,Diverse,PLG,33,34,-0.08018679674898382,0.10597090095573576,397,0.4492374411070349
cell,apoe_genotype,Diverse,PLG,33,44,-0.028124213064541895,0.2475223467412677,397,0.9095367134378323
cell,apoe_genotype,Diverse,PREB,33,23,0.05814970090155727,0.11917019419607228,397,0.6255816634303428
cell,apoe_genotype,Diverse,PREB,33,24,0.31121199467553484,0.2390378781489884,397,0.19293829937719364
cell,apoe_genotype,Diverse,PREB,33,34,0.06002959155574066,0.08737425896217385,397,0.4920576615768002
cell,apoe_genotype,Diverse,PREB,33,44,-0.14418321356065597,0.20408509721107476,397,0.47988610960542044
cell,apoe_genotype,Diverse,PSEN1,33,23,0.002029924107128156,0.17687124195374923,397,0.990843002336501
cell,apoe_genotype,Diverse,PSEN1,33,24,-0.06605211050441274,0.35477769141366405,397,0.8523044917478413
cell,apoe_genotype,Diverse,PSEN1,33,34,-0.09974750653547586,0.12968002445310725,397,0.4417854302711608
cell,apoe_genotype,Diverse,PSEN1,33,44,0.35851616559245264,0.30290111425499505,397,0.2365682936252893
cell,apoe_genotype,Diverse,RAB1A,33,23,7.501212754858211e-05,0.06633519174602126,397,0.9990977488100478
cell,apoe_genotype,Diverse,RAB1A,33,24,-0.17529189009452156,0.13305863591600847,397,0.18770346519016723
cell,apoe_genotype,Diverse,RAB1A,33,34,0.02772599458565704,0.04863622368850136,397,0.568631022798149
cell,apoe_genotype,Diverse,RAB1A,33,44,0.0013547649714353168,0.11360243345519555,397,0.9904850591633985
cell,apoe_genotype,Diverse,RAB1B,33,23,0.05582091802260146,0.13046794976507203,397,0.6687591836038485
cell,apoe_genotype,Diverse,RAB1B,33,24,-0.23752717679901927,0.26169951378093426,397,0.36407202794634164
cell,apoe_genotype,Diverse,RAB1B,33,34,0.1480818249706261,0.095657647501031,397,0.12161276613256956
cell,apoe_genotype,Diverse,RAB1B,33,44,-0.027087204375378367,0.2234330856835335,397,0.9035074044323022
cell,apoe_genotype,Diverse,RTN3,33,23,-0.022161860782389395,0.08848361957089317,397,0.8022294197877299
cell,apoe_genotype,Diverse,RTN3,33,24,-0.09020513918616183,0.17748512382524687,397,0.6112846476169401
cell,apoe_genotype,Diverse,RTN3,33,34,-0.05369771313077782,0.06487520426103748,397,0.4078359960158433
cell,apoe_genotype,Diverse,RTN3,33,44,0.23541478580718428,0.15153275719264261,397,0.12029010696692823
cell,apoe_genotype,Diverse,RTN4,33,23,0.005509847192964268,0.09371282156428215,397,0.953115375278817
cell,apoe_genotype,Diverse,RTN4,33,24,-0.1894566948341618,0.1879741337437468,397,0.31350868999448256
cell,apoe_genotype,Diverse,RTN4,33,34,-0.23678677517013658,0.06870919691514146,397,0.0005684944938307678
cell,apoe_genotype,Diverse,RTN4,33,44,-0.010090483561361493,0.16048803501489114,397,0.9498670430531552
cell,apoe_genotype,Diverse,SAR1A,33,23,-0.03709822173461207,0.14454193290708575,397,0.7974407760674986
cell,apoe_genotype,Diverse,SAR1A,33,24,-0.4293263256622478,0.28992985350696004,397,0.13866153272583012
cell,apoe_genotype,Diverse,SAR1A,33,34,0.0011119685330458358,0.10597653517235868,397,0.9916282765451424
cell,apoe_genotype,Diverse,SAR1A,33,44,-0.5173479542432293,0.2475355069060674,397,0.036618255208815315
cell,apoe_genotype,Diverse,SAR1B,33,23,0.01780309826687508,0.10664471949202059,397,0.8674185224834868
cell,apoe_genotype,Diverse,SAR1B,33,24,-0.22139663640052437,0.2139136185447859,397,0.30067755400909935
cell,apoe_genotype,Diverse,SAR1B,33,34,0.06612957637232537,0.07819072042891163,397,0.397693832421692
cell,apoe_genotype,Diverse,SAR1B,33,44,0.005072035896433885,0.1826345764677302,397,0.9778443979626524
cell,apoe_genotype,Diverse,SEC13,33,23,-0.1448887171794383,0.13991499799778193,397,0.300412992603006
