source,target,C_conf,C_sign,B_data,absB
PSEN1,AP3B2,0,0,0.0022,0.0022
PSEN1,AP4M1,0,0,0.0207,0.0207
PSEN1,AP4S1,0,0,0.0086,0.0086
PSEN1,APBA1,3,0,0.0436,0.0436
PSEN1,APBA2,2,0,-0.0211,0.0211
PSEN1,APOE,3,0,0.0364,0.0364
PSEN1,APP,5,-1,-0.0,0.0
PSEN1,ARF6,0,0,0.0002,0.0002
PSEN1,BACE1,2,0,0.0,0.0
PSEN1,BIN1,1,0,0.0,0.0
PSEN1,CLU,1,0,-0.0096,0.0096
PSEN1,ECE1,1,0,-0.0,0.0
PSEN1,GGA1,-1,0,0.0,0.0
PSEN1,GGA3,0,0,0.0202,0.0202
PSEN1,GORASP1,-1,0,0.0,0.0
PSEN1,HSPA5,2,0,-0.0162,0.0162
PSEN1,HSPA9,-2,0,-0.0,0.0
PSEN1,IDE,1,0,-0.0,0.0
PSEN1,ITPR1,3,-1,-0.0108,0.0108
PSEN1,ITPR2,2,-1,0.0,0.0
PSEN1,LRP1,3,-1,-0.0015,0.0015
PSEN1,MAP2K3,-2,0,0.0,0.0
PSEN1,MAPK14,-2,0,0.0,0.0
PSEN1,MAPKAPK2,-2,0,0.0341,0.0341
PSEN1,MFN2,2,0,0.0005,0.0005
PSEN1,MIA3,-1,0,0.0271,0.0271
PSEN1,NCSTN,5,0,0.1355,0.1355
PSEN1,OSBP,0,0,0.0063,0.0063
PSEN1,PICALM,1,0,0.0128,0.0128
PSEN1,PLG,-1,0,-0.0383,0.0383
PSEN1,PREB,-1,0,-0.01,0.01
PSEN1,RAB1A,0,0,0.0066,0.0066
PSEN1,RAB1B,-1,0,-0.0088,0.0088
PSEN1,RTN3,-2,0,0.0091,0.0091
PSEN1,RTN4,-2,0,-0.0,0.0
PSEN1,SAR1A,0,0,0.0256,0.0256
PSEN1,SAR1B,-2,0,-0.0,0.0
PSEN1,SEC13,1,0,0.0174,0.0174
PSEN1,SEC16A,0,0,0.0419,0.0419
PSEN1,SEC23A,0,0,0.002,0.002
PSEN1,SEC23B,-2,0,0.0243,0.0243
PSEN1,SEC24B,0,0,0.0229,0.0229
PSEN1,SEC24C,0,0,-0.0202,0.0202
PSEN1,SEC31A,0,0,-0.0313,0.0313
PSEN1,SIGMAR1,-2,0,0.0441,0.0441
PSEN1,SNX6,0,0,0.0249,0.0249
PSEN1,SORL1,2,-1,0.0,0.0
PSEN1,SORT1,-1,0,-0.0,0.0
PSEN1,SREBF2,-2,0,0.0192,0.0192
PSEN1,SYK,0,0,0.0098,0.0098
PSEN1,TMED10,4,-1,-0.0361,0.0361
PSEN1,TMED2,0,0,0.0365,0.0365
PSEN1,TMED9,1,0,-0.0,0.0
PSEN1,VDAC1,2,0,0.0,0.0
PSEN1,VLDLR,3,-1,0.0008,0.0008
PSEN1,VPS26A,-1,0,-0.0132,0.0132
PSEN1,VPS35,1,0,-0.0,0.0
RAB1A,ABCA7,0,0,-0.0551,0.0551
RAB1A,ADAM10,0,0,-0.0783,0.0783
RAB1A,AP1G1,0,0,0.1288,0.1288
RAB1A,AP2B1,0,0,0.0161,0.0161
RAB1A,AP3B2,0,0,0.0527,0.0527
RAB1A,APBA1,0,0,0.0837,0.0837
RAB1A,APBA2,0,0,0.1342,0.1342
RAB1A,ARF6,1,0,0.2053,0.2053
RAB1A,BACE1,0,0,0.0266,0.0266
RAB1A,CLU,0,0,0.0391,0.0391
RAB1A,COPA,3,0,-0.0,0.0
RAB1A,COPB1,3,0,0.0,0.0
RAB1A,COPB2,3,0,0.0,0.0
RAB1A,COPE,3,0,-0.0,0.0
RAB1A,COPG1,3,0,-0.1434,0.1434
RAB1A,COPG2,3,0,-0.0,0.0
RAB1A,COPZ1,3,0,0.0873,0.0873
RAB1A,GGA1,0,0,0.0668,0.0668
RAB1A,GGA2,0,0,-0.0866,0.0866
RAB1A,GGA3,0,0,0.0255,0.0255
RAB1A,GORASP1,3,0,-0.0,0.0
RAB1A,HSPA5,1,0,0.1026,0.1026
RAB1A,HSPA9,2,0,0.1216,0.1216
RAB1A,IDE,0,0,-0.1124,0.1124
RAB1A,ITPR2,0,0,-0.0155,0.0155
RAB1A,LRP1,0,0,0.0956,0.0956
RAB1A,MAPK14,0,0,-0.0602,0.0602
RAB1A,MFN2,0,0,-0.1124,0.1124
RAB1A,NCSTN,0,0,-0.0183,0.0183
RAB1A,OSBP,0,0,0.0204,0.0204
RAB1A,PLCG2,0,0,-0.0124,0.0124
RAB1A,PLG,0,0,-0.0676,0.0676
RAB1A,PREB,1,0,-0.0012,0.0012
RAB1A,RAB1B,2,0,0.4482,0.4482
RAB1A,RTN3,0,0,-0.0086,0.0086
RAB1A,RTN4,2,0,0.0,0.0
RAB1A,SAR1A,1,0,0.1081,0.1081
RAB1A,SAR1B,3,0,-0.0726,0.0726
RAB1A,SEC13,3,0,-0.0,0.0
RAB1A,SEC16A,3,0,0.0,0.0
RAB1A,SEC23A,3,0,0.0,0.0
RAB1A,SEC23B,2,0,-0.0585,0.0585
RAB1A,SEC24A,3,0,0.0,0.0
RAB1A,SEC24B,3,0,0.0107,0.0107
RAB1A,SEC24C,3,0,0.0,0.0
RAB1A,SEC24D,3,0,0.0,0.0
RAB1A,SEC31A,3,0,-0.0041,0.0041
RAB1A,SNX4,0,0,0.1309,0.1309
RAB1A,SNX6,0,0,0.07,0.07
RAB1A,SORL1,0,0,-0.102,0.102
RAB1A,SREBF2,0,0,-0.0043,0.0043
RAB1A,TMED10,3,0,-0.0,0.0
RAB1A,TMED2,3,0,-0.0,0.0
RAB1A,TMED9,3,0,0.0,0.0
RAB1A,VDAC1,2,0,0.2041,0.2041
RAB1A,VPS26A,0,0,0.1052,0.1052
RAB1A,VPS29,0,0,0.0441,0.0441
RAB1A,VPS35,1,0,-0.0,0.0
RAB1B,ABCA7,0,0,-0.005,0.005
RAB1B,ADAM10,-1,0,0.0032,0.0032
RAB1B,ADAM17,-1,0,0.0,0.0
RAB1B,AP1G1,-1,0,-0.0592,0.0592
RAB1B,AP2A1,-1,0,0.0107,0.0107
RAB1B,AP2B1,-1,0,0.0,0.0
RAB1B,AP3B2,0,0,0.0516,0.0516
RAB1B,AP4M1,0,0,-0.0038,0.0038
RAB1B,AP4S1,0,0,-0.0719,0.0719
RAB1B,APBA1,-1,0,0.0157,0.0157
RAB1B,APBA2,-1,0,0.0153,0.0153
RAB1B,APOE,-2,0,-0.0199,0.0199
RAB1B,APP,-1,0,-0.0,0.0
RAB1B,ARF6,2,0,0.0841,0.0841
RAB1B,BACE1,0,0,0.007,0.007
RAB1B,BIN1,0,0,0.0147,0.0147
RAB1B,CLU,-2,0,0.0485,0.0485
RAB1B,COPA,3,0,-0.0,0.0
RAB1B,COPB1,3,0,0.0,0.0
RAB1B,COPB2,3,0,0.025,0.025
RAB1B,COPE,3,0,0.0,0.0
RAB1B,COPG1,3,0,-0.1031,0.1031
RAB1B,COPG2,3,0,-0.1123,0.1123
RAB1B,COPZ1,3,0,0.0446,0.0446
RAB1B,ECE1,-1,0,0.0229,0.0229
RAB1B,GGA1,-1,0,-0.001,0.001
RAB1B,GGA2,0,0,0.0326,0.0326
RAB1B,GGA3,0,0,0.0329,0.0329
RAB1B,GORASP1,3,0,0.0,0.0
RAB1B,HSPA5,-1,0,-0.0,0.0
RAB1B,HSPA9,-2,0,0.0348,0.0348
RAB1B,IDE,-1,0,-0.0427,0.0427
RAB1B,ITPR1,-1,0,0.0285,0.0285
RAB1B,ITPR2,-1,0,-0.0,0.0
RAB1B,LRP1,-1,0,0.0225,0.0225
RAB1B,MAP2K3,-1,0,0.0425,0.0425
RAB1B,MAPK14,-1,0,0.0,0.0
RAB1B,MAPKAPK2,-1,0,-0.0168,0.0168
RAB1B,MFN2,-2,0,-0.0294,0.0294
RAB1B,NCSTN,-1,0,-0.0141,0.0141
RAB1B,OSBP,0,0,0.006,0.006
RAB1B,PICALM,-1,0,-0.0,0.0
RAB1B,PLG,-2,0,-0.0205,0.0205
RAB1B,PREB,1,0,0.086,0.086
RAB1B,PSEN1,-1,0,-0.035,0.035
RAB1B,RAB1A,2,0,0.2424,0.2424
RAB1B,RTN3,-1,0,0.087,0.087
RAB1B,RTN4,2,0,-0.0,0.0
RAB1B,SAR1A,2,0,0.0747,0.0747
RAB1B,SAR1B,3,0,-0.013,0.013
RAB1B,SEC13,3,0,-0.0402,0.0402
RAB1B,SEC16A,3,0,0.0328,0.0328
RAB1B,SEC23A,3,0,0.0074,0.0074
RAB1B,SEC23B,2,0,-0.0368,0.0368
RAB1B,SEC24A,3,0,0.0,0.0
RAB1B,SEC24B,3,0,0.0,0.0
RAB1B,SEC24C,3,0,0.0182,0.0182
RAB1B,SEC24D,3,0,0.0076,0.0076
RAB1B,SEC31A,3,0,-0.0409,0.0409
RAB1B,SIGMAR1,-1,0,0.0,0.0
RAB1B,SNX6,0,0,-0.0788,0.0788
RAB1B,SORL1,-1,0,-0.0332,0.0332
RAB1B,SORT1,-1,0,0.0981,0.0981
RAB1B,SREBF2,-1,0,-0.0329,0.0329
RAB1B,TMED10,3,0,-0.0,0.0
RAB1B,TMED2,3,0,0.0037,0.0037
RAB1B,TMED9,3,0,-0.0179,0.0179
RAB1B,VDAC1,2,0,0.0,0.0
RAB1B,VPS26A,-1,0,0.2088,0.2088
RAB1B,VPS35,-1,0,-0.0076,0.0076
RTN3,ABCA7,0,0,-0.027,0.027
RTN3,ADAM10,-2,0,0.0557,0.0557
RTN3,ADAM17,-2,0,-0.0444,0.0444
RTN3,AP1G1,-1,0,0.0558,0.0558
RTN3,AP2A1,-1,0,0.0193,0.0193
RTN3,AP2B1,-1,0,0.0,0.0
RTN3,AP3B2,0,0,0.2082,0.2082
RTN3,AP4B1,0,0,-0.0641,0.0641
RTN3,APBA1,-1,0,0.0402,0.0402
RTN3,APBA2,-1,0,0.0208,0.0208
RTN3,APOE,-2,0,-0.0251,0.0251
RTN3,APP,1,0,0.0,0.0
RTN3,BACE1,5,-1,0.0306,0.0306
RTN3,CLU,-2,0,0.0535,0.0535
RTN3,COPA,2,0,0.0,0.0
RTN3,COPB1,0,0,-0.0131,0.0131
RTN3,COPB2,2,0,-0.0463,0.0463
RTN3,COPE,2,0,-0.0,0.0
RTN3,COPG1,0,0,0.0447,0.0447
RTN3,COPG2,2,0,0.0,0.0
RTN3,COPZ1,2,0,0.0,0.0
RTN3,ECE1,-2,0,-0.0298,0.0298
RTN3,EIF2S1,0,0,-0.0257,0.0257
RTN3,GGA1,-1,0,-0.0,0.0
RTN3,GGA2,0,0,0.0563,0.0563
RTN3,GGA3,1,0,0.0659,0.0659
RTN3,GORASP1,-1,0,-0.0,0.0
RTN3,HSPA5,-1,0,0.0,0.0
RTN3,HSPA9,-2,0,-0.0554,0.0554
RTN3,IDE,-1,0,0.0082,0.0082
RTN3,ITPR1,-1,0,-0.0,0.0
RTN3,ITPR2,-1,0,-0.0,0.0
RTN3,LRP1,1,0,0.0164,0.0164
RTN3,MAP2K3,-1,0,-0.0242,0.0242
RTN3,MAPK14,-1,0,0.0,0.0
RTN3,MAPKAPK2,-1,0,-0.0,0.0
RTN3,MFN2,-2,0,0.0,0.0
RTN3,NCSTN,-2,0,-0.0,0.0
RTN3,OSBP,0,0,0.0538,0.0538
RTN3,PICALM,-1,0,0.0,0.0
RTN3,PLG,-2,0,-0.0,0.0
RTN3,PSEN1,-2,0,0.0088,0.0088
RTN3,RAB1B,-1,0,0.0909,0.0909
RTN3,RTN4,4,0,0.3431,0.3431
RTN3,SAR1B,-1,0,-0.0676,0.0676
RTN3,SEC13,-1,0,-0.0174,0.0174
RTN3,SEC16A,0,0,0.0559,0.0559
RTN3,SEC23B,-1,0,0.0,0.0
RTN3,SEC24A,0,0,0.0224,0.0224
RTN3,SEC24B,0,0,0.0064,0.0064
RTN3,SEC24C,0,0,0.0217,0.0217
RTN3,SEC24D,0,0,0.0342,0.0342
RTN3,SEC31A,0,0,0.0412,0.0412
RTN3,SIGMAR1,2,0,0.0,0.0
RTN3,SNX4,0,0,0.0235,0.0235
RTN3,SNX6,0,0,-0.0368,0.0368
RTN3,SORL1,-2,0,0.0,0.0
RTN3,SORT1,-2,0,0.0445,0.0445
RTN3,SREBF2,-1,0,0.0,0.0
RTN3,VPS26A,-1,0,-0.0,0.0
RTN3,VPS35,-1,0,-0.0339,0.0339
RTN4,ADAM10,-2,0,-0.0304,0.0304
RTN4,ADAM17,-2,0,-0.0662,0.0662
RTN4,AP1G1,-1,0,-0.0892,0.0892
RTN4,AP2A1,-1,0,0.0023,0.0023
RTN4,AP2B1,-1,0,0.0,0.0
RTN4,AP3B2,0,0,0.0744,0.0744
RTN4,AP4S1,0,0,0.0165,0.0165
RTN4,APBA1,-1,0,0.0086,0.0086
RTN4,APBA2,-1,0,0.0,0.0
RTN4,APOE,-2,0,0.0145,0.0145
RTN4,APP,1,0,-0.0717,0.0717
RTN4,BACE1,4,-1,-0.147,0.147
RTN4,BIN1,0,0,0.0544,0.0544
RTN4,CLU,-2,0,-0.0667,0.0667
RTN4,COPA,2,0,-0.0,0.0
RTN4,COPB1,0,0,0.0232,0.0232
RTN4,COPB2,2,0,-0.0745,0.0745
RTN4,COPE,0,0,0.0294,0.0294
RTN4,COPG1,0,0,0.0221,0.0221
RTN4,COPG2,0,0,0.0205,0.0205
RTN4,COPZ1,0,0,0.0786,0.0786
RTN4,ECE1,-2,0,-0.0,0.0
RTN4,GGA1,-1,0,0.0,0.0
RTN4,GGA2,0,0,-0.0701,0.0701
RTN4,GGA3,1,0,-0.0624,0.0624
RTN4,GORASP1,-1,0,-0.0,0.0
RTN4,HSPA5,-1,0,0.0,0.0
RTN4,HSPA9,-2,0,0.0232,0.0232
RTN4,IDE,-1,0,0.0,0.0
RTN4,ITPR1,-1,0,-0.0153,0.0153
RTN4,ITPR2,-1,0,-0.111,0.111
RTN4,LRP1,1,0,-0.0634,0.0634
RTN4,MAP2K3,-1,0,-0.0296,0.0296
RTN4,MAPK14,-1,0,-0.0363,0.0363
RTN4,MAPKAPK2,-1,0,-0.0,0.0
RTN4,MFN2,-2,0,-0.0019,0.0019
RTN4,MIA3,0,0,-0.0501,0.0501
RTN4,NCSTN,-2,0,-0.0,0.0
RTN4,OSBP,0,0,0.055,0.055
RTN4,PICALM,-1,0,0.1809,0.1809
RTN4,PLG,-2,0,-0.0,0.0
RTN4,PREB,0,0,0.0518,0.0518
RTN4,PSEN1,-2,0,-0.0084,0.0084
RTN4,RAB1A,2,0,0.0167,0.0167
RTN4,RAB1B,2,0,-0.0,0.0
RTN4,RTN3,4,0,0.329,0.329
RTN4,SAR1A,0,0,0.0108,0.0108
RTN4,SAR1B,-1,0,0.0,0.0
RTN4,SEC13,-1,0,-0.0467,0.0467
RTN4,SEC16A,0,0,0.0404,0.0404
RTN4,SEC23B,-1,0,0.0404,0.0404
RTN4,SEC24B,0,0,-0.0427,0.0427
RTN4,SEC24D,0,0,0.0138,0.0138
RTN4,SEC31A,0,0,0.0349,0.0349
RTN4,SIGMAR1,-1,0,-0.0,0.0
RTN4,SNX6,0,0,-0.0569,0.0569
RTN4,SORL1,-2,0,0.0673,0.0673
RTN4,SORT1,1,0,0.0,0.0
RTN4,SREBF2,-1,0,-0.0,0.0
RTN4,SYK,0,0,-0.002,0.002
RTN4,VDAC1,2,0,0.0,0.0
RTN4,VPS26A,-1,0,0.0346,0.0346
RTN4,VPS29,0,0,-0.0587,0.0587
RTN4,VPS35,-1,0,0.0,0.0
SAR1A,ADAM10,0,0,-0.0281,0.0281
SAR1A,AP1G1,0,0,0.0453,0.0453
SAR1A,AP2A1,0,0,0.0383,0.0383
SAR1A,AP2B1,0,0,-0.0113,0.0113
SAR1A,AP3B2,0,0,0.0373,0.0373
SAR1A,BIN1,2,0,0.0008,0.0008
SAR1A,COPA,1,0,0.0,0.0
SAR1A,COPB1,1,0,-0.0116,0.0116
SAR1A,COPG1,0,0,-0.0101,0.0101
SAR1A,COPG2,2,0,0.0,0.0
SAR1A,COPZ1,0,0,0.0081,0.0081
SAR1A,EIF2S1,0,0,0.0638,0.0638
SAR1A,GGA1,0,0,0.0171,0.0171
SAR1A,GGA2,0,0,-0.0188,0.0188
SAR1A,GGA3,0,0,-0.0245,0.0245
SAR1A,HSPA5,1,0,0.0122,0.0122
SAR1A,IDE,0,0,-0.066,0.066
SAR1A,ITPR1,0,0,-0.0606,0.0606
SAR1A,ITPR2,0,0,-0.0062,0.0062
SAR1A,LRP1,0,0,-0.0329,0.0329
SAR1A,MAP2K3,0,0,-0.0067,0.0067
SAR1A,MAPK14,0,0,-0.0036,0.0036
SAR1A,MAPKAPK2,0,0,0.0169,0.0169
SAR1A,MIA3,1,0,-0.0105,0.0105
SAR1A,OSBP,0,0,0.08,0.08
SAR1A,PLG,0,0,-0.0365,0.0365
SAR1A,PREB,3,0,0.0051,0.0051
SAR1A,PSEN1,0,0,0.0468,0.0468
SAR1A,RAB1A,1,0,0.0287,0.0287
SAR1A,RAB1B,2,0,0.0222,0.0222
SAR1A,SAR1B,2,0,0.1539,0.1539
SAR1A,SEC13,3,0,0.0384,0.0384
SAR1A,SEC16A,3,0,-0.0023,0.0023
SAR1A,SEC23A,5,-1,-0.0196,0.0196
SAR1A,SEC23B,5,-1,0.0,0.0
SAR1A,SEC24A,3,0,0.0653,0.0653
SAR1A,SEC24B,3,0,0.0513,0.0513
SAR1A,SEC24C,3,0,0.0453,0.0453
SAR1A,SEC24D,3,0,0.0354,0.0354
SAR1A,SEC31A,3,0,0.0595,0.0595
SAR1A,SNX4,0,0,0.0063,0.0063
SAR1A,SNX6,0,0,0.0194,0.0194
SAR1A,SORL1,0,0,-0.0314,0.0314
SAR1A,SREBF2,0,0,0.0764,0.0764
SAR1A,TMED10,1,0,0.0756,0.0756
SAR1A,TMED2,1,0,0.0,0.0
SAR1A,VDAC1,0,0,0.0353,0.0353
SAR1A,VPS26A,0,0,-0.0871,0.0871
SAR1A,VPS29,0,0,0.0586,0.0586
SAR1A,VPS35,0,0,-0.0073,0.0073
SAR1B,ADAM10,-2,0,0.0514,0.0514
SAR1B,ADAM17,-2,0,0.0,0.0
SAR1B,AP1G1,-1,0,-0.0213,0.0213
SAR1B,AP2A1,-1,0,-0.0053,0.0053
SAR1B,AP2B1,-1,0,-0.0104,0.0104
SAR1B,AP3B2,0,0,-0.0066,0.0066
SAR1B,AP4M1,0,0,0.0273,0.0273
SAR1B,APBA1,-1,0,0.0,0.0
SAR1B,APBA2,-1,0,0.0046,0.0046
SAR1B,APOE,-2,0,-0.0,0.0
SAR1B,APP,-2,0,0.0,0.0
SAR1B,ARF6,0,0,0.0092,0.0092
SAR1B,BIN1,0,0,0.008,0.008
SAR1B,CLU,-2,0,-0.008,0.008
SAR1B,COPB1,0,0,0.0241,0.0241
SAR1B,COPB2,1,0,0.0,0.0
SAR1B,COPG2,0,0,0.0234,0.0234
SAR1B,COPZ1,0,0,0.0219,0.0219
SAR1B,ECE1,-2,0,-0.0071,0.0071
SAR1B,EIF2S1,0,0,0.0912,0.0912
SAR1B,GGA1,-1,0,0.0088,0.0088
SAR1B,GGA2,0,0,-0.1372,0.1372
SAR1B,GORASP1,-1,0,0.0,0.0
SAR1B,HSPA5,1,0,0.0712,0.0712
SAR1B,HSPA9,-2,0,0.017,0.017
SAR1B,IDE,-1,0,0.0695,0.0695
SAR1B,ITPR1,-1,0,0.0,0.0
SAR1B,ITPR2,-1,0,0.0729,0.0729
SAR1B,LRP1,-2,0,-0.1437,0.1437
SAR1B,MAP2K3,-1,0,0.0,0.0
SAR1B,MAPK14,-1,0,-0.124,0.124
SAR1B,MAPKAPK2,-1,0,-0.0618,0.0618
SAR1B,MFN2,-2,0,0.0,0.0
SAR1B,MIA3,1,0,-0.0125,0.0125
SAR1B,NCSTN,-2,0,-0.0,0.0
SAR1B,PICALM,-1,0,0.0,0.0
SAR1B,PLG,-2,0,0.0,0.0
SAR1B,PREB,3,0,0.0432,0.0432
SAR1B,PSEN1,-2,0,-0.0,0.0
SAR1B,RAB1A,3,0,-0.0376,0.0376
SAR1B,RAB1B,3,0,-0.0,0.0
SAR1B,RTN3,-1,0,-0.0907,0.0907
SAR1B,RTN4,-1,0,0.0,0.0
SAR1B,SAR1A,2,0,0.2359,0.2359
SAR1B,SEC13,3,0,-0.0,0.0
SAR1B,SEC16A,3,0,-0.114,0.114
SAR1B,SEC23A,5,-1,-0.0061,0.0061
SAR1B,SEC23B,5,-1,0.1437,0.1437
SAR1B,SEC24A,3,0,-0.0,0.0
SAR1B,SEC24B,3,0,0.0384,0.0384
SAR1B,SEC24C,3,0,-0.0,0.0
SAR1B,SEC24D,3,0,-0.091,0.091
SAR1B,SEC31A,3,0,-0.0,0.0
SAR1B,SIGMAR1,-1,0,0.0,0.0
SAR1B,SNX4,0,0,-0.0021,0.0021
SAR1B,SNX6,0,0,0.0185,0.0185
SAR1B,SORL1,-2,0,0.0,0.0
SAR1B,SORT1,-2,0,0.1466,0.1466
SAR1B,SREBF2,3,0,-0.0,0.0
SAR1B,TMED10,3,0,0.0,0.0
SAR1B,TMED2,3,0,0.0307,0.0307
SAR1B,TMED9,0,0,-0.025,0.025
SAR1B,VDAC1,2,0,-0.0567,0.0567
SAR1B,VPS26A,-1,0,-0.0014,0.0014
SAR1B,VPS29,0,0,-0.0074,0.0074
SAR1B,VPS35,-1,0,0.0224,0.0224
SEC13,ABCA7,0,0,-0.0149,0.0149
SEC13,ADAM10,-2,0,0.0174,0.0174
SEC13,ADAM17,-2,0,-0.0,0.0
SEC13,AP1G1,-1,0,-0.0061,0.0061
SEC13,AP2A1,-1,0,-0.0284,0.0284
SEC13,AP2B1,-1,0,0.0,0.0
SEC13,AP4M1,0,0,-0.0219,0.0219
SEC13,APBA1,-1,0,-0.0619,0.0619
SEC13,APBA2,-1,0,-0.0417,0.0417
SEC13,APOE,-2,0,0.0,0.0
SEC13,APP,-2,0,0.0,0.0
SEC13,ARF6,1,0,-0.0,0.0
SEC13,BACE1,0,0,-0.0631,0.0631
SEC13,BIN1,0,0,-0.0026,0.0026
SEC13,CLU,-2,0,0.0,0.0
SEC13,COPA,1,0,0.1044,0.1044
SEC13,COPB1,1,0,-0.0,0.0
SEC13,COPB2,1,0,0.0361,0.0361
SEC13,COPE,1,0,-0.0,0.0
SEC13,COPG1,1,0,0.0,0.0
SEC13,COPG2,1,0,0.0173,0.0173
SEC13,COPZ1,1,0,0.0,0.0
SEC13,ECE1,-2,0,-0.0,0.0
SEC13,EIF2S1,0,0,0.0076,0.0076
SEC13,GGA1,-1,0,0.0568,0.0568
SEC13,GGA3,0,0,0.0043,0.0043
SEC13,GORASP1,1,0,-0.0,0.0
SEC13,HSPA5,1,0,0.0314,0.0314
SEC13,HSPA9,1,0,0.0,0.0
SEC13,IDE,-1,0,-0.0,0.0
SEC13,ITPR1,-1,0,0.0532,0.0532
SEC13,ITPR2,-1,0,-0.0067,0.0067
SEC13,LRP1,-2,0,0.0,0.0
SEC13,MAP2K3,-1,0,-0.0,0.0
SEC13,MAPK14,-1,0,0.0349,0.0349
SEC13,MAPKAPK2,-1,0,0.0443,0.0443
SEC13,MFN2,-2,0,0.0403,0.0403
SEC13,MIA3,1,0,0.0087,0.0087
SEC13,NCSTN,-2,0,-0.0416,0.0416
SEC13,OSBP,1,0,0.0779,0.0779
SEC13,PICALM,1,0,0.0764,0.0764
SEC13,PLG,-2,0,-0.0358,0.0358
SEC13,PREB,2,0,0.0597,0.0597
SEC13,PSEN1,1,0,0.0562,0.0562
SEC13,RAB1A,3,0,0.0,0.0
SEC13,RAB1B,3,0,-0.0355,0.0355
SEC13,RTN3,-1,0,-0.0303,0.0303
SEC13,RTN4,-1,0,-0.017,0.017
SEC13,SAR1A,3,0,0.0734,0.0734
SEC13,SAR1B,3,0,-0.0149,0.0149
SEC13,SEC16A,4,0,0.0471,0.0471
SEC13,SEC23A,4,0,0.0449,0.0449
SEC13,SEC23B,4,0,0.0,0.0
SEC13,SEC24A,3,0,-0.0,0.0
SEC13,SEC24B,3,0,-0.0,0.0
SEC13,SEC24C,3,0,0.0046,0.0046
SEC13,SEC24D,3,0,0.0,0.0
SEC13,SEC31A,5,0,0.2322,0.2322
SEC13,SIGMAR1,-1,0,-0.0,0.0
SEC13,SNX6,0,0,0.08,0.08
SEC13,SORL1,-2,0,0.0,0.0
SEC13,SORT1,-2,0,-0.0448,0.0448
SEC13,SREBF2,-1,0,0.0013,0.0013
SEC13,TMED10,3,0,0.0,0.0
SEC13,TMED2,3,0,-0.0,0.0
SEC13,TMED9,0,0,0.0039,0.0039
SEC13,VDAC1,0,0,-0.0581,0.0581
SEC13,VPS26A,-1,0,-0.0805,0.0805
SEC13,VPS29,0,0,0.0847,0.0847
SEC13,VPS35,-1,0,0.0404,0.0404
SEC16A,ABCA7,0,0,0.0045,0.0045
SEC16A,ADAM10,0,0,-0.0212,0.0212
SEC16A,ADAM17,0,0,0.0593,0.0593
SEC16A,AP1G1,0,0,-0.0004,0.0004
SEC16A,AP2A1,2,0,0.0,0.0
SEC16A,AP2B1,0,0,-0.0077,0.0077
SEC16A,AP3B2,0,0,0.0042,0.0042
SEC16A,AP4E1,0,0,0.0042,0.0042
SEC16A,AP4M1,0,0,0.0047,0.0047
SEC16A,AP4S1,0,0,0.1818,0.1818
SEC16A,APBA1,0,0,0.0005,0.0005
SEC16A,APBA2,0,0,0.0296,0.0296
SEC16A,ARF6,0,0,-0.0312,0.0312
SEC16A,BIN1,0,0,-0.0278,0.0278
SEC16A,CLU,0,0,-0.0139,0.0139
SEC16A,COPB1,1,0,-0.0,0.0
SEC16A,COPB2,1,0,0.0,0.0
SEC16A,COPE,1,0,0.0034,0.0034
SEC16A,COPG1,0,0,0.0331,0.0331
SEC16A,COPZ1,0,0,0.1477,0.1477
SEC16A,GGA1,0,0,0.0566,0.0566
SEC16A,GGA2,0,0,0.0756,0.0756
SEC16A,GORASP1,1,0,0.0,0.0
SEC16A,HSPA5,0,0,-0.0201,0.0201
SEC16A,HSPA9,0,0,-0.0058,0.0058
SEC16A,IDE,0,0,-0.032,0.032
SEC16A,MAP2K3,0,0,0.0187,0.0187
SEC16A,MFN2,0,0,-0.0269,0.0269
SEC16A,MIA3,4,0,0.0604,0.0604
SEC16A,OSBP,0,0,-0.025,0.025
SEC16A,PICALM,1,0,0.0,0.0
SEC16A,PREB,3,0,0.0675,0.0675
SEC16A,PSEN1,0,0,0.0815,0.0815
SEC16A,RAB1A,3,0,0.0,0.0
SEC16A,RAB1B,3,0,0.0271,0.0271
SEC16A,RTN3,0,0,0.0421,0.0421
SEC16A,SAR1A,3,0,-0.0,0.0
SEC16A,SAR1B,3,0,-0.0691,0.0691
SEC16A,SEC13,4,0,0.0318,0.0318
SEC16A,SEC23A,4,0,0.0,0.0
SEC16A,SEC23B,4,0,0.0,0.0
SEC16A,SEC24A,4,0,0.0,0.0
SEC16A,SEC24B,4,0,0.0521,0.0521
SEC16A,SEC24C,4,0,0.0,0.0
SEC16A,SEC24D,4,0,0.0686,0.0686
SEC16A,SEC31A,4,0,0.0899,0.0899
SEC16A,SIGMAR1,0,0,0.0207,0.0207
SEC16A,SNX6,0,0,-0.0513,0.0513
SEC16A,SREBF2,0,0,0.0878,0.0878
SEC16A,SYK,0,0,0.0577,0.0577
SEC16A,TMED10,3,0,-0.0185,0.0185
SEC16A,TMED2,3,0,-0.0,0.0
SEC16A,VLDLR,0,0,0.0549,0.0549
SEC16A,VPS29,0,0,0.0345,0.0345
SEC16A,VPS35,0,0,-0.0958,0.0958
SEC23A,ABCA7,0,0,0.0119,0.0119
SEC23A,AP2A1,0,0,0.0064,0.0064
SEC23A,APBA2,0,0,0.0604,0.0604
